PUBLICATION_ID,MCZBASE.GET_PUBLICATION_AUTHORS_ALL(P.PUBLICATION_ID),PUBLISHED_YEAR,PUBLICATION_TITLE,JOURNAL_NAME,JOURNAL_ABBREVIATION,VOLUME_NUMBER,ISSUE_NUMBER,BEGINS_PAGE_NUMBER,ENDS_PAGE_NUMBER,PUBLISHER_NAME, ,type,title,author,journal,volume,pages,year,publisher
4789,"Newton, H.",1880,no article title available,Report on the Geology and Resources of the Black Hills of Dakota,Report on the Geology and Resources of the Black ,,,440,,, ,no result
3357,"Oliver, W. A. Jr., W. J. Sando, S. D. Cairns, A. G. Coates, F.M. Bayer, J. E. Sorauf and W. A. Oliver Jr.",1984,"<i>Conchopeltis</i>: Its Affinities and Significance in Recent Advances <i>in</i> the Paleobiology and Geology of the Cnidaria. <i>Proceedings of the Fourth International Symposium on Fossil Cnidaria held in Washington, DC, U.S.A., August, 1983</i>",Palaeontographica Americana,Palaeontographica Americana,54,54,141,,, ,no result
2262,"Whittington, H.B.",1968,no article title available,Jour.Paleontology,Jour.Paleontology,42,3,708,,, ,no result
2181,"Moore, R.C., ed.",1960,no article title available,Treatise on Invertebrate Paleontology,Treatise on Invertebrate Paleontology,,,,,, ,no result
863,"Gould, S.J. and Woodruff, D.S.",1986,no article title available,Am. Mus. Nat. History Bull.,Am. Mus. Nat. History Bull.,182,4,482,483,, ,no result
1348,"Shaw, F.C.",1968,no article title available,New York State Mus. and Sci. Service Mem. 17,New York State Mus. and Sci. Service Mem. 17,,,31,32,, ,no result
1147,"Wachsmuth, C. and Frank Springer",1897,The North American Crinoidea camerata. Volume II.,Harvard Univ.Mus.Comp.Zoology Mem.,Harvard Univ.Mus.Comp.Zoology Mem.,21,,674,,, ,no result
1759,"Scudder, S. H.",1882,no article title available,Boston Soc.Nat.Hist.Mem.,Boston Soc.Nat.Hist.Mem.,3,5,160,7,, ,no result
1778,"Dawson, J.W.",1868,no article title available,Acadian Geology 2nd ed.,Acadian Geology 2nd ed.,,,496,,, ,no result
3119,"Foord, A.H.",1900,"The Carboniferous Cephalopoda of Ireland, Part 3",Palaeontological Soc. London Mon.,Palaeontological Soc. London Mon.,54,,99,100,, ,no result
1080,"Raymond, P.E.",1914,Notes on the ontogeny of <i>Isolelus gigas</i> Dekay,Harvard Univ.Mus.Comp.Zoology Bull.,Harvard Univ.Mus.Comp.Zoology Bull.,58,5,260,261,, ,no result
4146,"Flower, R.H.",1968,no article title available,"New Mexico Bur.Mines and Mineral Resources Mem.19,Part II",New Mexico Bur.Mines and Mineral Resources Mem.19,,,42,7,, ,no result
4192,"Hoare, R.D.",2002,no article title available,Jour.Paleontology,Jour.Paleontology,76,3,570,1,, ,no result
4334,"Blake, D.B. and Guensburg, T.E.",1993,no article title available,Jour. Paleontology,Jour. Paleontology,67,1,111,112,, ,no result
3716,"Fletcher, T.P. and Theokritoff, G.",2008,no article title available,Northeastern Geo. Env. Sci.,Northeastern Geo. Env. Sci.,30,4,312,,, ,no result
1282,"Walcott, C.D.",1884,Description of New Species of Fossils from the Trenton Group of New York.,New York State Mus.Nat.Hist. 35th Ann.Rept.,New York State Mus.Nat.Hist. 35th Ann.Rept.,,,213,,, ,no result
2814,"Okulitch, V.J. and Albritton, C.C.",1937,no article title available,Jour.Paleontology,Jour.Paleontology,11,1,24,,, ,no result
4664,"Clench, W.J. and C.G. Aguayo y Castro",1939,no article title available,Mem.Soc.Cubana de Hist.Nat.,Mem.Soc.Cubana de Hist.Nat.,13,5,357,358,, ,no result
4669,"Raymond, P.E.",1924,no article title available,Fourteenth Biennial Rpt. Vermont State Geol.,Fourteenth Biennial Rpt. Vermont State Geol.,,,1,5,, ,no result
4718,"Clark, T.H.",1922,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,4,21,245,248,, ,no result
8327,"Martens, T.",1986,"Zur Taxonomie und Biostratigraphie der Conchostraca (Phyllopoda, Crustacea) des Oberkarbon und Perm der USA. Teil 2","Abh.Ber.Mus.Nat.Gotha,Nr.13","Abh.Ber.Mus.Nat.Gotha,Nr.13",,,56,,, ,no result
7178,"Ross, J.P.",1967,no article title available,Jour.Paleontology,Jour.Paleontology,41,3,641,644,, ,no result
6746,"Hyatt, A.",1900,no article title available,"Cephalopoda, Zittle-Eastman Textbook Palaeontology","Cephalopoda, Zittle-Eastman Textbook Palaeontolog",,,526,,, ,no result
6869,"Baumiller, T. K. and Macurda, Jr., D.B.",1995,no article title available,"J. of Paleontology,","J. of Paleontology,",69,6,1084,86,, ,no result
8957,"Meek, F.B. and A.H. Worthen",1866,no article title available,Illinois Geo.Survey Rept.,Illinois Geo.Survey Rept.,2,,238,,, ,no result
8840,"Holloway, D. J.",2007,"The trilobite Protostygina and the composition of the Styginidae, with two new genera.",Palaeont.  Zeitschr.,Palaeont.  Zeitschr.,81,1,7,,, ,no result
9346,"Gould, S.J.",1971,no article title available,Jour. Paleontology,Jour. Paleontology,45,3,417,,, ,no result
9482,"Grabau, A. W.",1899,no article title available,"Buffalo Soc.Nat.Sci.Bull,","Buffalo Soc.Nat.Sci.Bull,",6,2,124,,, ,no result
1025,"Meek, F.B. and A.H. Worthen",1869,no article title available,Acad.Nat.Sci.Philadelphia Proc.,Acad.Nat.Sci.Philadelphia Proc.,,,139,,, ,no result
1893,"Billings, M. and Cleaves, A.",1934,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,28,5,422,,, ,no result
4753,"Shimer, H.W. and Blodgett, M.E.",1908,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,25,,64,65,, ,no result
5883,"Ludvigsen, R.",1977,no article title available,Jour.Paleontology,Jour.Paleontology,51,5,965,966,, ,no result
2471,"Raymond, P.E.",1916,"New and old Silurian trilobites from southeastern Wisconsin, with notes on the genera of the lllaenidae",Harvard Univ.Mus.Comp.Zoology Bull,Harvard Univ.Mus.Comp.Zoology Bull,60,1,27,,, ,no result
2142,"Matsumoto, T.",1959,no article title available,"Mem. of the Faculty of Science, Kysushu Univ.,Series D: Geology, Spec. Vol. I","Mem. of the Faculty of Science, Kysushu Univ.,Ser",,,47,52,, ,no result
2317,"Shaw, A.B.",1962,no article title available,Jour.Paleontology,Jour.Paleontology,36,2,315,,, ,no result
1100,"Cooper, B.N.",1953,Trilobites from the Lower Champlainian Formations of the Appalachian Valley,Geol.Soc.Amer.Mem. 55,Geol.Soc.Amer.Mem. 55,,,21,,, ,no result
3797,"Buckman, S.S.",1898,no article title available,"Ammonites of the Inferior Oolite Series, pt.10,supp.","Ammonites of the Inferior Oolite Series, pt.10,su",,,19,6,, ,no result
5015,"Kier, P.M.",1984,no article title available,Smithsonian Contr.Paleobiology,Smithsonian Contr.Paleobiology,55,55,68,10,, ,no result
1494,"Briggs, D.E.",1976,no article title available,"Canada Geol. Survey Bull.,","Canada Geol. Survey Bull.,",264,264,6,6,, ,no result
5168,"Ludvigsen, R.",1986,no article title available,Jour. Paleontology,Jour. Paleontology,60,,64,1,, ,no result
3969,"Hall, J.",1859,no article title available,Iowa Geol.Survey Rept.Suppl.to,Iowa Geol.Survey Rept.Suppl.to,1,,83,,, ,no result
1757,"Scudder, S. H.",1890,no article title available,Boston Soc.Nat.Hist.Mem.,Boston Soc.Nat.Hist.Mem.,4,9,435,436,, ,no result
3141,"Whittington, H.B.",1953,no article title available,Jour.Paleontology,Jour.Paleontology,27,5,654,,, ,no result
3253,"Whittard, W.F.",1955,"The Ordovician trilobites of the Shelve Inlier, West Shropshire, Part I",Palaeontographical Soc.London,Palaeontographical Soc.London,109,,10,,, ,no result
5591,"Hitchcock, E.",1858,no article title available,Ichnology of New England,Ichnology of New England,,,163,,, ,no result
5605,"Kindle, C.H. and H.B. Whittington",1965,New Cambrian and Ordovician Fossil Localities In Western Newfoundland,Geol. Soc. Amer. Bull.,Geol. Soc. Amer. Bull.,76,6,686,,, ,no result
1118,"Springer, F.",1911,Some new American fossil crinoids.,Harvard Univ.Mus.Comp.Zoology Mem.,Harvard Univ.Mus.Comp.Zoology Mem.,25,3,151,,, ,no result
1122,"DeKoninck, L. and LeHon, H.",1854,no article title available,Recherches Crinoides Carb.de Belgique,Recherches Crinoides Carb.de Belgique,,,82,,, ,no result
4093,"Newell, N.D. and Boyd, D.W.",1970,no article title available,Am.Mus.Nat.History Bull.,Am.Mus.Nat.History Bull.,143,4,253,,, ,no result
4270,"Rogers, W.B. and H.D. Rogers",1839,"Contributions to the geology of the tertiary formations of Virginia.--Second Series--Continued: Being a description of several species of Meiocene and Eocene shells, not before described","Am.Philos.Soc.Trans.,Ser.2","Am.Philos.Soc.Trans.,Ser.2",6,,372,,, ,no result
4315,"Smith, J.T.",1991,no article title available,U.S. Geol.Survey Prof.Paper,U.S. Geol.Survey Prof.Paper,1391,1391,75,,, ,no result
4327,"Oliver, W.A.",1975,no article title available,U.S.Geol.Survey Prof. Paper 743-D,U.S.Geol.Survey Prof. Paper 743-D,,,,4,, ,no result
2684,"Haynes, W.P.",1916,"The fauna of the Upper Devonian in Montana. Part 2. The stratigraphy of the Brachiopoda
",Carnegie Mus.Annals,Carnegie Mus.Annals,10,,36,38,, ,no result
2617,"Foerste, A.F.",1886,no article title available,Geo.Nat.Hist.Survey Minnesota 15th Annual Report,Geo.Nat.Hist.Survey Minnesota 15th Annual Report,,,480,,, ,no result
2621,"Raymond, P.E.",1924,no article title available,Proc.Boston Soc.Nat.Hist.,Proc.Boston Soc.Nat.Hist.,37,4,,,, ,no result
2639,"Schevill, W.E.",1950,no article title available,"J. of Paleontology,","J. of Paleontology,",24,1,99,101,, ,no result
5677,"Johnson, J.G.",1966,no article title available,Paleontology,Paleontology,9,,365,,, ,article,"On some atrypoid, retzioid, and athyridoid Brachiopoda","Boucot, AJ and Johnson, JG and Staton, RD",Journal of Paleontology,,805--822,1964,JSTOR
2708,"Raymond, P.E.",1921,no article title available,"Canada Geol.Survey,Mus.Bull.","Canada Geol.Survey,Mus.Bull.",31,31,14,,, ,no result
4672,"Vaughan, W.T. and T.W. Vaughn",1899,The geology and physical geography of Jamaica: a study of a type of Antillean development,Harvard Univ.Mus.Comp.Zool.Bull.,Harvard Univ.Mus.Comp.Zool.Bull.,34,2,236,237,, ,no result
1489,"Thomas, R.D.",1975,no article title available,Paleontology,Paleontology,18,,218,5,, ,article,Society Records and Activities,"Dutro Jr, J Thomas and Lundelius Jr, Ernest L and Olson, Everett C and Hickey, Leo J and Doyle, James A and Sweet, Walter C and Bergstr{\""o",Journal of Paleontology,,695--708,1981,Society of Economic Paleontologists and Mineralogists and the Paleontological Society
7548,"Butterfield, N.J.",1990,no article title available,"Paleobiology,","Paleobiology,",16,3,278,,, ,article,Organic preservation of non-mineralizing organisms and the taphonomy of the Burgess Shale,"Butterfield, Nicholas J",Paleobiology,,272--286,1990,JSTOR
7418,"Kier, P.M.",1958,no article title available,Smithsonian Misc.Colln.,Smithsonian Misc.Colln.,135,9,11,,, ,no result
6659,"Jackson, R.T.",1922,no article title available,Carnegie Inst.Washington Pub.,Carnegie Inst.Washington Pub.,306,306,,,, ,no result
7546,"Conway Morris, S. et al",1982,no article title available,Atlas of the Burgess Shale,Atlas of the Burgess Shale,,,27,,, ,no result
7280,"Clark, H.L.",1923,Two new genera of sea urchins,Harvard Univ.Mus.Comp.Zoology Bull.,Harvard Univ.Mus.Comp.Zoology Bull.,65,10,346,348,, ,no result
7303,"Rudkin, D.M. and Tripp, R.P.",1989,no article title available,Royal Ontario Mus.Life Sci.Contr. 152,Royal Ontario Mus.Life Sci.Contr. 152,,,5,1,, ,no result
7165,"Phleger, F.B.",1936,no article title available,Southern California Acad.Sci.Bull.,Southern California Acad.Sci.Bull.,35,,82,,, ,no result
8093,"Haugh, B.N.",1975,no article title available,"Paleobiology,","Paleobiology,",1,3,261,272,, ,article,Nervous systems of Mississippian camerate crinoids,"Haugh, Bruce N",Paleobiology,,261--272,1975,JSTOR
8150,"Briggs, D.E.",1992,no article title available,"Acta Zoologica,","Acta Zoologica,",73,,296,,, ,no result
9252,"Thomas, R.D.",1976,no article title available,Jour. Paleontology,Jour. Paleontology,50,,488,,, ,no result
11267,"Miller, S.A.",1875,Some Remarks on Plumulites jamesi of Hall and Whitfield.,,,,,,,, ,book,"The American Palaeozoic fossils: a catalogue of the genera and species, with names of authors, dates, places of publication, groups of rocks in which found, and the etymology and signification of the words, and an introduction devoted to the stratigraphical geology of the Palaeozoic rocks","Miller, Samuel Almond",,,,1877,The author
2852,"Jackson, R.T.",1912,"Phylogeny of the Echini, with a Revision of Palaeozoic Species",Boston Soc.Nat.Hist.Mem.,Boston Soc.Nat.Hist.Mem.,7,,456,,, ,no result
1959,"D'Orbigny, A.",1854,no article title available,"Paleontologie Francaise,","Paleontologie Francaise,",6,,250,9,, ,article,Bryozoaires,"ORBIGNY, ACVD d’",Paleontologie Francaise,5,1--1192,1849,
4866,"Miller, S.A.",1875,no article title available,Cincinnati Quart.Jour.Sci.,Cincinnati Quart.Jour.Sci.,2,1,13,,, ,article,Notes and Descriptions of Cincinnati Group Fossils,"Miller, SA",Cincinnati Quart. Jour. Sci,1,,1874,
5040,"Kier, P.M.",1967,no article title available,Smithsonian Misc.Colln.,Smithsonian Misc.Colln.,152,2,63,,, ,no result
2143,"Anderson, F.M.",1958,Upper Cretaceous of the Pacific Coast,GSA Memoir 71,GSA Memoir 71,,,226,,, ,no result
3642,"Katz, S.G.",1978,no article title available,Jour. Paleontology,Jour. Paleontology,52,3,681,,, ,no result
3837,"Walcott, C.D.",1884,no article title available,New York State Mus.Ann.Rept.,New York State Mus.Ann.Rept.,35,35,212,,, ,no result
1156,"Hall, J.",1861,no article title available,Boston Soc.Nat.Hist.Jour.,Boston Soc.Nat.Hist.Jour.,7,2,271,,, ,no result
3917,"Kummel, B.",1961,The Spitsbergen arctoceratids,"Bull. of the MCZ,","Bull. of the MCZ,",123,9,511,512,, ,no result
4816,"Petuch, E.J.",1988,no article title available,Field Guide to the Ecphoras,Field Guide to the Ecphoras,,,67,,, ,no result
874,"Rudwick, M.J.S.",1964,no article title available,Palaeontology,Palaeontology,7,,135,,, ,article,The function of zig-zag deflections in the commissures of fossil brachiopods,"Rudwick, MJS",Palaeontology,7,135--171,1964,
4996,"Kobayashi, T.",1937,no article title available,Japanese Jour.Geology and Geography,Japanese Jour.Geology and Geography,14,3,177,,, ,no result
3558,"Whittington, H.B.",1966,"The Ordovician Trilobites of the Bala Area, Merioneth",Paleontographical Soc.London Mono. Part III,Paleontographical Soc.London Mono. Part III,120,,72,74,, ,no result
14533,"Rolfe, W.D.I.",1963,"Catalogue of type specimens in the invertebrate paleontological collections of the Museum of Comparative Zoology Arthropoda (Trilobita, Arachnida and Insecta excluded)",,,,,,,, ,article,Phyllocarida,"Rolfe, WDI","Treatise on invertebrate paleontology, Part R, Arthropoda",4,R296--R331,1969,
1735,"Whittington, H.B.",1941,no article title available,Jour. Paleontology,Jour. Paleontology,15,5,502,,, ,no result
1860,"Hall, J.",1861,no article title available,Iowa Geol.Survey Bull.,Iowa Geol.Survey Bull.,,,1,,, ,no result
1435,"Shaw, A.B.",1953,no article title available,Jour.Paleontology,Jour.Paleontology,27,1,141,,, ,no result
5474,"Hyatt, A. and Smith, J.P.",1905,Triassic Cephalopod Genera of America,U.S.Geol.Survey Prof.Paper #40 Triassic Cephalopod Genera of America,U.S.Geol.Survey Prof.Paper #40 Triassic Cephalopo,,,87,267,, ,no result
1084,"Whittington, H.B.",1965,"Trilobites of the Ordovician Table Head formation, western Newfoundland",Harvard Univ.Mus.Comp.Zoology Bull.,Harvard Univ.Mus.Comp.Zoology Bull.,132,4,326,,, ,no result
4157,"Shimer, H.W.",1907,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,23,135,199,200,, ,no result
2582,"Brooks, H.K.",1962,no article title available,Bulls.Am.Paleontology,Bulls.Am.Paleontology,44,202,177,,, ,no result
2625,"Rasetti, F.",1954,no article title available,Jour.Paleontology,Jour.Paleontology,28,5,583,,, ,no result
3338,"Butterfield, N.J.",2002,no article title available,Paleobiology,Paleobiology,28,1,165,,, ,article,Plankton ecology and the Proterozoic-Phanerozoic transition,"Butterfield, Nicholas J",Paleobiology,,247--262,1997,JSTOR
5727,"Agassiz, L.",1840,no article title available,Soc.Sci.Nat. Helvetica Mem.,Soc.Sci.Nat. Helvetica Mem.,3,2,58,,, ,no result
5739,"Desor, E.",1842,no article title available,"Echinites, Monographie des Galerites","Echinites, Monographie des Galerites",,,22,7,, ,no result
6339,"Foerste, A.F.",1928,no article title available,Denison Univ.Sci.Lab.Jour.,Denison Univ.Sci.Lab.Jour.,23,7,250,252,, ,no result
6405,"Whittington, H.B.",1961,no article title available,Natural History Mag.,Natural History Mag.,70,7,12,,, ,no result
7541,"Conway Morris, S.",1977,no article title available,"Palaeontology,","Palaeontology,",20,,624,25,, ,article,The community structure of the Middle Cambrian phyllopod bed(Burgess Shale).,"Morris, S Conway",Palaeontology,29,423--467,1986,
7568,"Conway Morris, S. and Peel, J.S.",1995,no article title available,Royal Soc. London Philos. Trans.,Royal Soc. London Philos. Trans.,347,1321,334,,, ,no result
7176,"Ulrich, E.O.",1878,no article title available,Cincinnati Soc.Nat.Hist.Jour.,Cincinnati Soc.Nat.Hist.Jour.,1,2,90,,, ,no result
7947,"Lieberman, B.S.",2001,no article title available,Jour. Paleontology,Jour. Paleontology,75,1,111,,, ,no result
6176,"Shaw, A.B.",1952,no article title available,Jour.Paleontology,Jour.Paleontology,26,3,478,,, ,no result
6308,"Stewart, R.",1930,Gabb's California Cretaceous and Tertiary Type Lamellibranchs,"Acad. Nat. Sciences Phila.,Special Publication,","Acad. Nat. Sciences Phila.,Special Publication,",3,3,174,5,, ,no result
7256,"Ormiston, A.R.",1982,no article title available,Jour.Paleontology,Jour.Paleontology,56,5,1259,9,, ,no result
7046,"Buckman, S.S.",1890,no article title available,"Ammonites of the Inferior Oolite Series,pt.4","Ammonites of the Inferior Oolite Series,pt.4",,,211,212,, ,no result
8901,"Bronn, H.G.",1832,no article title available,"Neues Jahrbuch fur Mineralogie,Geognosie,Geologie und Petrefakten-Kunde (NEU5230.a)","Neues Jahrbuch fur Mineralogie,Geognosie,Geologie",,,163,4,, ,no result
4867,"Hyatt, A.",1889,no article title available,Smithsonian Contr.Knowledge,Smithsonian Contr.Knowledge,26,673,153,30,, ,no result
5096,"Schopf, K. and Morris, P.",1994,no article title available,Jour.Paleontology,Jour.Paleontology,68,1,48,,, ,no result
894,"Schultze, L.",1866,no article title available,Monogr.Echin.Eifler Kalkes,Monogr.Echin.Eifler Kalkes,,,66,,, ,no result
2148,"Kobayashi, T.",1935,no article title available,"Jour.Faculty Sci.Imp.Univ.Tokyo sec II,","Jour.Faculty Sci.Imp.Univ.Tokyo sec II,",4,,134,136,, ,no result
2153,"Kummel, B.",1960,"Middle Triassic nautiloids from Sinai, Egypt and Israel",Harvard Univ.Mus.Comp.Zoology Bull.,Harvard Univ.Mus.Comp.Zoology Bull.,123,7,291,292,, ,no result
3382,"Walcott, C.D.",1916,no article title available,"Smithsonian Misc. Collections,","Smithsonian Misc. Collections,",64,3,179,,, ,no result
4363,"Clark, H.L.",1937,no article title available,Jour.Paleontology,Jour.Paleontology,11,3,248,249,, ,no result
4836,"Malinky, J.M.",1988,no article title available,Jour.Paleontology,Jour.Paleontology,62,2,230,2,, ,no result
2339,"Gass,K. et al.",1992,no article title available,Jour. Paleontology,Jour. Paleontology,66,1,82,,, ,no result
2341,"Gass, K.",1999,no article title available,Jour.Paleontology,Jour.Paleontology,75,5,977,978,, ,no result
888,"Bodenbender, B.E.",1995,no article title available,Michigan Univ. Mus. Paleontology Contr.,Michigan Univ. Mus. Paleontology Contr.,29,9,205,,, ,no result
2727,"Clark, T.H.",1924,no article title available,Bulls.Am.Paleontology,Bulls.Am.Paleontology,10,41,5,,, ,no result
909,"Walcott, C.D.",1921,no article title available,Smithsonian Misc.Colln.,Smithsonian Misc.Colln.,67,7,398,,, ,no result
5138,"Rasetti, F.",1944,no article title available,Jour.Paleontology,Jour.Paleontology,18,3,234,,, ,no result
1683,"White, C.A.",1862,no article title available,Boston Soc.Nat.Hist. Proc.,Boston Soc.Nat.Hist. Proc.,9,,8,,, ,inproceedings,Observations on the genus Belemnocrinus,"White, CA",,10,180,1865,
3088,"Kennedy, W.J., R.A. Reyment, N. MacLeod and Kreiger",2009,Species discrimination in the ammonite genus <i>Knemiceras</i> Bohm,"PALAEONTOGRAPHICA,","PALAEONTOGRAPHICA,",290,,7,,, ,no result
995,Frank Springer,1920,no article title available,"The Crinoidea Flexibilia, Smithsonian Inst.pub.2501","The Crinoidea Flexibilia, Smithsonian Inst.pub.25",,,453,,, ,no result
5599,"Faul, H.",1949,no article title available,Nature,Nature,164,4157,32,,, ,article,Fossil burrows from the Precambrian Ajibik Quartzite of Michigan,"Faul, HENRY",Nature,164,32,1949,
1079,"Raymond, P.E.",1914,"Notes on the ontogeny of <i>Paradoxides</i>, with the description of a new species from Braintree, Mass.",Harvard Univ.Mus.Comp.Zoology Bull,Harvard Univ.Mus.Comp.Zoology Bull,58,4,229,,, ,no result
1091,"Holliday, S.",1942,no article title available,Jour. Paleontology,Jour. Paleontology,16,4,473,,, ,no result
1184,"Hall, J.",1858,no article title available,Iowa Geol.Survey Rept.,Iowa Geol.Survey Rept.,1,,621,,, ,no result
4253,"Whittard, W.F.",1958,"The Ordovician Trilobites of the Shelve Inlier, West Shropshire, Part 3",Palaeontographical Soc.London Mono.Part III,Palaeontographical Soc.London Mono.Part III,,,104,108,, ,no result
4324,"Okulitch, V.J.",1936,no article title available,Royal Soc.Canada Trans. 3rd ser.,Royal Soc.Canada Trans. 3rd ser.,30,,65,67,, ,no result
5644,"Haynes, W.P.",1913,no article title available,Science,Science,37,944,10,,, ,article,"Discovery of Bivalve Crustacea in the Coal Measures Near Pawtucket, RI","Haynes, Winthrop P",Science,,191--192,1913,JSTOR
2489,"Whittington, H.B.",1957,no article title available,Biological Reviews,Biological Reviews,32,4,437,,, ,article,The ontogeny of trilobites,"Whittington, Harry Blackmore",Biological Reviews,32,421--467,1957,Wiley Online Library
5664,"Sutherl, , P.K. and Harlow, F.H.",1973,no article title available,New Mexico Bur.Mines and Mineral Resources Mem. 27,New Mexico Bur.Mines and Mineral Resources Mem. 2,,,82,84,, ,no result
1424,"Miller A.K. and Kemp, A.H.",1947,no article title available,Jour. Paleontology,Jour. Paleontology,21,4,351,,, ,no result
2672,"Meyer, H.von",1847,no article title available,Palaeontographica,Palaeontographica,1,,141,144,, ,article,Ctenochasma roemeri,"von Meyer, Hermann",Palaeontographica (1846-1933),2,82--84,1851,Schweizerbart'sche Verlagsbuchhandlung
4631,"Stewart, R.",1927,no article title available,"Proc. Acad. Nat. Sciences Phila.,","Proc. Acad. Nat. Sciences Phila.,",78,,343,,, ,no result
4653,"Meek, F.B.",1872,no article title available,Proc.Acad.Nat.Sci. Philadelphia 1871,Proc.Acad.Nat.Sci. Philadelphia 1871,,,330,331,, ,no result
1891,"Billings, M. and Cleaves, A.",1935,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,30,,531,532,, ,no result
14249,Raymond P.E.,1935,Leanchoilia and other mid-Cambarian arthropoda,,,,,,,, ,book,Some trilobites of the lower Middle Ordovician of eastern North America,"Raymond, Percy Edward",,,,1925,Museum
7144,"Schuchert, C.",1915,no article title available,U.S.Natl.Mus.Bull.,U.S.Natl.Mus.Bull.,88,88,272,,, ,no result
7157,"Briggs, D.E. and W.D.I. Rolfe",1983,no article title available,Palaeontology Spec.Paper,Palaeontology Spec.Paper,30,30,268,,, ,no result
9224,"Copper, P.",1996,no article title available,"Jour. Paleontology,","Jour. Paleontology,",70,,595,,, ,no result
9283,"Brower, J.C.",2006,no article title available,Jour. Paleontology,Jour. Paleontology,80,3,432,433,, ,no result
6395,"Runnegar, B.",1974,no article title available,Am.Mus.Novitates,Am.Mus.Novitates,2533,2533,7,9,, ,no result
7252,"Billings, E.",1859,no article title available,"Canadian Jour. n.s.,","Canadian Jour. n.s.,",4,20,119,,, ,no result
8233,"Kummel, B.",1960,no article title available,"J. of Paleontology,","J. of Paleontology,",34,4,692,3,, ,no result
9443,"Budil, P., Thomas, A.T. and Horbinger,F.",2008,no article title available,"Bull.Geosci.Czech Geol.Survey,","Bull.Geosci.Czech Geol.Survey,",83,1,6,,, ,no result
7077,"Galloway, J.J. and Kaska, H.V.",1957,Genus Pentremites and its Species,GSA Memoir 69,GSA Memoir 69,,,47,48,, ,no result
6866,"Rigby, J.K.",1967,no article title available,"J. of Paleontology,","J. of Paleontology,",41,2,511,514,, ,no result
8962,"Miller, S.A.",1879,no article title available,Cincinnati Soc.Nat.Hist.Jour.,Cincinnati Soc.Nat.Hist.Jour.,2,2,109,,, ,no result
7971,"Furnish, W.M. and Glenister, B.F.",1964,no article title available,"Treatise on Invertebrate Paleontology,pt.K,","Treatise on Invertebrate Paleontology,pt.K,",3,3,,,, ,no result
9281,"Hudson, G.H.",1917,no article title available,New York State Mus. Bull.,New York State Mus. Bull.,,,162,,, ,no result
8700,"Brower, J.C.",1965,no article title available,"Jour.Paleontology,","Jour.Paleontology,",41,3,675,676,, ,no result
1496,"Davis, W.J.",1887,no article title available,Kentucky Geol.Survey Mon. pt.2,Kentucky Geol.Survey Mon. pt.2,,,,,, ,no result
1276,"Geinitz, H.B.",1866,no article title available,Nova Acta K.Leop.Car.Deutsch Akad,Nova Acta K.Leop.Car.Deutsch Akad,33,,2,,, ,no result
3355,"Brookes, J.B.",1937,no article title available,Jour.Paleontology,Jour.Paleontology,11,3,186,,, ,no result
4357,"D'Orbigny, A.D.",1840,no article title available,Hist.Nat.des Crinoides,Hist.Nat.des Crinoides,,,74,,, ,no result
1110,"Shaw, A.B.",1950,no article title available,Jour.Paleontology,Jour.Paleontology,24,5,579,,, ,no result
2283,"Young, K.",1966,Texas Mojsisovicziinae (Ammonoidea) and the Zonation of the Fredericksburg,GSA Memoir 100,GSA Memoir 100,,,88,9,, ,no result
2343,"Rasetti,F. and Theokritof, G.",1967,no article title available,Jour. Paleontology,Jour. Paleontology,41,1,194,3,, ,no result
2641,"Bradley, J.H.",1925,no article title available,Canadian Field Naturalist,Canadian Field Naturalist,39,1,8,,, ,no result
2365,"Whittington, H.B.",1956,Silicified Middle Ordovician trilobites: The Odontopleuridae,Harvard Univ.Mus.Comp.Zoology Bull,Harvard Univ.Mus.Comp.Zoology Bull,114,5,279,282,, ,no result
5142,"Ludvigsen, R., et al",1989,no article title available,Palaeontographica Canadiana,Palaeontographica Canadiana,6,6,12,13,, ,no result
3086,"Hyatt, A.",1903,no article title available,"Monographs of the USGS,","Monographs of the USGS,",44,,146,9,, ,no result
4082,"Cisne, J.L.",1981,"Triarthrus eatoni (Trilobita): Anatomy of its exoskeletal, skeletomuscular, and digestive systems",Palaeontographica Americana,Palaeontographica Americana,9,53,101,,, ,no result
4135,"Smith, M.",1937,no article title available,"Nautilus,","Nautilus,",51,3,89,,, ,article,New recent and fossil mollusks from Florida,"Smith, M",The Nautilus,54,44--46,1940,
2595,"Walcott, C.D.",1912,no article title available,U.S.Geol.Survey Mon.,U.S.Geol.Survey Mon.,51,,645,,, ,no result
3723,"Clark, T.H.",1923,no article title available,Boston Soc. Nat. Hist. Proc.,Boston Soc. Nat. Hist. Proc.,36,8,478,1,, ,no result
1277,"Lalicker, C.G.",1935,no article title available,Jour.Paleontology,Jour.Paleontology,9,8,744,745,, ,no result
2870,"Berry, W.B.N.",1960,no article title available,Univ.Texas Pub.6005,Univ.Texas Pub.6005,,,,,, ,no result
2873,"Kirk, E.",1942,no article title available,Jour.Paleontology,Jour.Paleontology,16,3,383,,, ,no result
